node_id,asn,path_occurrences,in_degree,out_degree,name,org_id,info_traffic,info_ratio,info_scope,info_type,info_prefixes4,info_prefixes6,info_unicast,info_multicast,info_ipv6,ix_count,fac_count,policy_url,policy_general,policy_locations,policy_ratio,policy_contracts
836,8387,101839,41,1,T-Systems Austria GesmbH,13856,,Balanced,Not Disclosed,NSP,27,1,True,False,True,1,0,https://peeringdb.com,Open,Not Required,False,Not Required
837,8391,107264,101,3,Knipp Medien und Kommunikation GmbH,1903,100-1000Mbps,Balanced,Global,Content,100,20,True,False,True,2,0,,Open,Not Required,False,Not Required
838,8399,161563,113,0,Sewan Communications,13596,100-200Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,100,10,True,False,True,7,9,,Open,Preferred,False,Not Required
839,8400,3714305,210,7,TSSRB - Telekom Srbija,2494,,Balanced,Europe,NSP,2000,200,True,False,True,12,4,,Selective,Not Required,False,Not Required
840,8410,73359,27,0,NIR-AS,38570,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,,,False,
841,8412,874067,42,6,Magenta Telekom,8357,,Balanced,Regional,Cable/DSL/ISP,500,200,True,False,True,2,6,,Selective,Not Required,False,Not Required
842,8422,419930,184,0,NetCologne,127,1-5Tbps,Mostly Inbound,Europe,Cable/DSL/ISP,400,80,True,False,True,5,5,,Open,Not Required,False,Not Required
843,8426,3482172,185,387,Claranet,156,20-50Gbps,Balanced,Regional,Cable/DSL/ISP,800,40,True,True,True,14,29,http://noc.eu.clara.net/peering.php,Selective,Preferred,False,Not Required
844,8431,45399,12,0,,,,,,,,,,,,,,,,,,
845,8444,36246,5,0,,,,,,,,,,,,,,,,,,
846,8445,173615,89,1,Salzburg AG,7962,,Balanced,Regional,Cable/DSL/ISP,110,100,True,False,True,2,2,,Open,Not Required,False,Not Required
847,8447,3033695,193,17,A1 Telekom Austria AG,3087,50-100Gbps,Balanced,Europe,Cable/DSL/ISP,3000,350,True,False,True,4,2,,Selective,Preferred,False,Not Required
848,8448,47998,13,0,CETIN Hungary Plc.,3665,100-200Gbps,Mostly Inbound,Regional,NSP,11,2,True,False,True,1,3,,Open,Not Required,False,Not Required
849,8449,1510088,29,0,ElCat AS8449,15901,50-100Gbps,Heavy Inbound,Europe,Cable/DSL/ISP,500,5,True,True,True,3,0,http://www.elcat.kg,Open,Not Required,False,Required
850,8452,38144698,153,18,Telecom Egypt,7766,1-5Tbps,Mostly Inbound,Global,NSP,2500,1000,True,False,True,5,5,,Selective,Not Required,True,Not Required
851,8455,17650071,120,525,atom86,410,,Balanced,Regional,NSP,5000,2000,True,False,True,7,61,,Selective,Not Required,False,Not Required
852,8458,5056,3,0,Blue Net SC,15576,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,4,0,True,False,False,1,1,,Open,Not Required,False,Not Required
853,8462,121621,119,0,Tarr Ltd.,7185,200-300Gbps,Balanced,Regional,Cable/DSL/ISP,25,2,True,True,True,3,2,,Open,Not Required,False,Not Required
854,8468,252411,115,2,CityFibre,219,,Balanced,Europe,NSP,500,40,True,False,True,6,5,,Selective,Not Required,False,Not Required
855,8469,58190,110,0,CANCOM Managed Services GmbH,9802,10-20Gbps,Balanced,Europe,Cable/DSL/ISP,30,10,True,False,True,1,5,,Open,Not Required,False,Not Required
856,8473,1219633,175,8,Bahnhof,1212,1-5Tbps,Balanced,Europe,NSP,1000,200,True,False,True,12,27,https://peering.bahnhof.net/,Selective,Preferred,False,Not Required
857,8487,156121,135,4,Phibee Telecom,1424,5-10Gbps,Balanced,Europe,NSP,90,10,True,False,True,5,27,http://www.phibee-telecom.net/peering/,Open,Not Required,False,Not Required
858,8491,36635,15,1,Business Svyaz Holding,2107,5-10Gbps,Balanced,Regional,NSP,0,0,True,True,True,2,0,,Open,Preferred,False,Not Required
859,8492,1030582,43,1,OBIT,1538,100-200Gbps,Balanced,Europe,NSP,300,50,True,False,True,12,14,,Open,Not Required,False,Not Required
860,8495,120251,31,2,INTERNET AG Global Network,639,10-20Gbps,Mostly Outbound,Europe,NSP,25,7,True,False,True,1,5,,Open,Not Required,False,Not Required
861,8508,8372,11,0,SASK-EDU,16068,,Not Disclosed,Not Disclosed,Educational/Research,40,10,True,True,True,3,2,,Open,Not Required,False,Not Required
862,8517,508872,2,1,ULAKNET,11290,,Mostly Inbound,Europe,Educational/Research,0,0,True,True,True,0,0,,Open,Not Required,False,Required
863,8518,173305,6,0,Radio Free Europe,4946,10-20Gbps,Mostly Outbound,Global,Content,23,1,True,False,True,1,5,,Open,Not Required,False,Not Required
864,8523,17342,7,0,Orange Business Services AB,2445,10-20Gbps,Mostly Outbound,Europe,Content,100,30,True,False,True,2,0,,Open,Not Required,False,Not Required
865,8529,98614248,251,1554,Zain Omantel International,3646,1-5Tbps,Mostly Inbound,Global,NSP,15000,5500,True,False,True,18,11,,Selective,Preferred,False,Not Required
866,8535,18136,10,0,Agora,2081,1-5Gbps,Mostly Outbound,Europe,Enterprise,4,0,True,False,True,4,0,,Open,Not Required,False,Not Required
867,8540,1263694,101,6,AMA netwoRX,22772,100-200Gbps,Mostly Inbound,Europe,NSP,1000,600,True,False,True,4,8,,Open,Not Required,False,Not Required
868,8544,1696739,163,0,PrimeTel Telecom,2385,,Mostly Inbound,Regional,Cable/DSL/ISP,500,50,True,False,True,3,2,,Selective,Not Required,False,Not Required
869,8551,8982650,172,31,Bezeq International,1244,300-500Gbps,Mostly Inbound,Global,Cable/DSL/ISP,8000,2000,True,False,True,7,10,,Selective,Not Required,True,Not Required
870,8554,44103,66,0,TAS France,178,100-1000Mbps,Mostly Outbound,Europe,NSP,10,2,True,False,True,2,5,http://peering.tasfrance.net,Open,Preferred,False,Not Required
871,8560,2168770,235,2,IONOS SE,356,1-5Tbps,Balanced,Global,NSP,5000,1000,True,False,True,15,18,,Open,Preferred,False,Private Only
872,8561,84374,5,0,,,,,,,,,,,,,,,,,,
873,8587,36144,108,0,Infracom Internet B.V.,2438,100-1000Mbps,Balanced,Europe,Cable/DSL/ISP,30,20,True,False,True,3,2,,Open,Not Required,False,Not Required
874,8595,414623,28,2,WestCall,15402,,Not Disclosed,Not Disclosed,,0,0,False,False,False,4,4,,Open,Not Required,False,Not Required
875,8596,8707,37,0,hotze.com GmbH,1579,100-1000Mbps,Balanced,Regional,Cable/DSL/ISP,20,2,True,False,True,2,0,,Open,Not Required,False,Not Required
876,8607,98569,36,3,Digital Space Group Ltd,142,10-20Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,100,10,True,False,True,2,6,,Selective,Not Required,False,Not Required
877,8612,146326,56,5,Tiscali,3254,,Mostly Inbound,Europe,Cable/DSL/ISP,400,20,True,False,True,5,4,,Restrictive,Not Required,True,Not Required
878,8620,4415,7,0,Tempest,21665,,Not Disclosed,Regional,Enterprise,100,100,True,False,True,1,0,,Open,Not Required,False,Not Required
879,8629,4643,18,0,,,,,,,,,,,,,,,,,,
880,8632,52880,174,0,Luxembourg Online SA,5201,10-20Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,20,1,True,False,True,9,4,,Open,Not Required,False,Not Required
881,8636,131400,38,0,MAXnet Systems,19547,20-50Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,30,1,True,False,True,5,1,,Selective,Not Required,False,Not Required
882,8637,1336927,177,5,SpainWISP,19077,100-200Gbps,,,,1000,300,True,True,True,7,5,https://www.spainwisp.com/conectividad,Open,Not Required,False,Not Required
883,8641,2666457,143,41,Nauka-Svyaz,1659,300-500Gbps,Balanced,Europe,NSP,5000,2000,True,False,True,6,9,,Selective,Not Required,False,Not Required
884,8646,8695,37,0,cloudinfrastack,28011,20-50Gbps,Balanced,Europe,NSP,2,0,True,False,False,2,3,https://cloudinfrastack.com,Open,Not Required,False,Not Required
885,8648,572718,150,0,one.com Group AB and its subsidiaries,1854,,Mostly Outbound,Europe,Content,300,50,True,False,True,4,17,,Open,Not Required,False,Not Required
886,8651,45497,4,0,,,,,,,,,,,,,,,,,,
887,8652,5103,1,0,,,,,,,,,,,,,,,,,,
888,8657,1799585,141,6,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA AS8657,11371,,Mostly Inbound,Europe,NSP,1500,50,True,False,True,10,10,,Selective,Not Required,False,Not Required
889,8660,3070430,34,332,Italiaonline,9367,5-10Gbps,Mostly Outbound,Regional,Content,10,1,True,False,False,1,1,,Open,Not Required,False,Not Required
890,8664,9591,19,2,"University of Warsaw, ICM",2077,1-5Gbps,Balanced,Regional,Educational/Research,0,0,True,False,True,3,0,,Open,Not Required,False,Required
891,8674,227635,349,13,Netnod,2417,100-1000Mbps,Mostly Outbound,Global,Non-Profit,500,80,True,False,True,95,1,https://www.netnod.se/about/peering-with-netnod,Open,Not Required,False,Not Required
892,8676,64181,35,2,PRT Systems Ltd,2106,,Balanced,Europe,Content,30,15,True,False,True,1,0,,Open,Not Required,False,Not Required
893,8680,421116,103,1,Sure Guernsey Ltd,13505,,Mostly Inbound,Europe,NSP,200,30,True,False,True,2,3,,Selective,Not Required,False,Not Required
894,8681,297023,106,1,JT,7100,20-50Gbps,Mostly Inbound,Global,NSP,100,10,True,False,True,2,5,http://www.as8681.net,Open,Not Required,False,Not Required
895,8683,44107,110,0,Nominet,2396,,Mostly Inbound,Europe,Non-Profit,50,10,True,False,True,3,0,http://nominet.uk/peering,Selective,Preferred,False,Not Required
896,8687,20784,25,0,PPP Internetdienstleistungen,14303,,Not Disclosed,Not Disclosed,NSP,0,0,True,False,True,1,0,,,,False,
897,8697,4300818,19,8,Jordan Telecommunications,22670,1-5Tbps,Mostly Inbound,Middle East,NSP,5000,2000,True,False,True,4,2,,Selective,Not Required,False,Not Required
898,8698,779428,3,0,NATIONWIDE BUILDING SOCIETY AS8698,20142,,Not Disclosed,Not Disclosed,Enterprise,0,0,True,False,False,0,0,https://www.nationwide.co.uk/peering,Selective,Preferred,False,Not Required
899,8708,24438577,154,1063,RCS & RDS,144,500-1000Gbps,Balanced,Europe,Cable/DSL/ISP,10000,1000,True,False,True,9,10,,Selective,Preferred,False,Not Required
900,8714,96590,2,112,LINX Route Servers,791,,Balanced,Global,Route Server,300000,75000,True,False,True,9,0,,Open,Not Required,False,Not Required
901,8717,8182855,138,80,A1 BG EAD,1528,300-500Gbps,Mostly Inbound,Regional,NSP,4000,300,True,True,True,5,5,,Open,Not Required,False,Not Required
902,8723,148999,53,0,Integra,1868,5-10Gbps,Heavy Outbound,Europe,NSP,50,3,True,False,True,1,3,,Selective,Not Required,False,Not Required
903,8728,89035,41,5,INFONET EE,13100,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,200,200,True,False,True,9,4,,Open,Not Required,False,Not Required
904,8732,1201196,139,27,COMCOR,1692,300-500Gbps,Balanced,Regional,NSP,20000,1000,True,False,True,8,4,,Selective,Preferred,False,Not Required
905,8739,118494,18,0,,,,,,,,,,,,,,,,,,
906,8752,22771,14,0,ASVT,20333,,Not Disclosed,Regional,Cable/DSL/ISP,4,1,True,True,True,6,2,,Selective,Not Required,False,Not Required
907,8757,228524,188,6,"NSFOCUS, Inc.",13877,,Heavy Inbound,Global,NSP,1000,1000,True,False,True,8,7,,Open,Not Required,False,Not Required
908,8758,13998165,161,931,iWay AG,919,200-300Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,400,300,True,False,True,4,5,https://www.as8758.net,Open,Not Required,False,Not Required
909,8763,92132,130,5,DENIC eG,371,,Mostly Outbound,Regional,NSP,40,80,True,False,True,2,0,https://www.denic.de/peering,Open,Not Required,False,Not Required
910,8764,4723915,142,47,"Telia Lietuva, AB",1392,300-500Gbps,Balanced,Europe,NSP,2000,200,True,False,True,5,0,,Selective,Not Required,False,Not Required
911,8767,954401,172,12,M-net,1483,500-1000Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,500,100,True,False,True,8,9,,Open,Not Required,False,Not Required
912,8769,51869,7,0,IT-Total,13923,,Balanced,Regional,Enterprise,20,5,True,False,True,1,0,,Selective,Not Required,False,Not Required
913,8772,462467,55,11,.NetAssist LLC S.L. EOOD,1604,50-100Gbps,Mostly Inbound,Europe,NSP,3000,2000,True,False,True,9,13,,Open,Not Required,False,Not Required
914,8778,280371,65,4,Slovanet,9464,200-300Gbps,Heavy Inbound,Europe,Cable/DSL/ISP,100,50,True,True,True,6,2,http://www.slovanet.sk/,Open,Preferred,False,Not Required
915,8779,31530,6,0,KhmelnitskInfocom,23108,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,4,2,True,True,True,2,0,,Open,Not Required,False,Not Required
916,8781,2003199,114,20,Ooredoo Qatar,7520,300-500Gbps,Mostly Inbound,Global,Cable/DSL/ISP,4000,3000,True,False,True,8,9,,Selective,Not Required,False,Not Required
917,8788,75025,19,0,Adamant,1740,5-10Gbps,Balanced,Europe,Cable/DSL/ISP,300,15,True,False,False,3,4,https://adamant.ua,Open,Not Required,False,Not Required
918,8793,22063,46,0,thinxx GmbH,7295,,Balanced,Europe,NSP,10,1,True,False,True,2,6,,Selective,Not Required,False,Not Required
919,8796,2888060,35,4,Fast Data,37283,20-50Gbps,Balanced,North America,Network Services,1000,100,True,False,True,1,1,,Selective,Not Required,False,Not Required
920,8798,36425,7,0,Powszechna Agencja Informacyjna,24049,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
921,8801,16498,189,1,Rocket Fibre (AS8801),27974,,,Global,Cable/DSL/ISP,25000,5000,False,False,False,26,12,,Open,Not Required,False,Not Required
922,8804,30721,133,1,regio[.NET],848,1-5Gbps,Balanced,Europe,NSP,50,15,True,False,True,8,6,,Open,Not Required,False,Not Required
923,8816,59457,42,1,Metrolink,2887,5-10Gbps,Balanced,Regional,Cable/DSL/ISP,30,5,True,False,True,3,4,,Open,Preferred,False,Not Required
924,8819,20844,9,0,Metro Internet,19961,10-20Gbps,Balanced,Regional,Network Services,4,1,True,True,True,3,3,,Open,Not Required,False,Not Required
925,8820,204829,13,1,TAL.DE,1866,,Balanced,Europe,Content,10,1,True,False,True,0,0,,Open,Not Required,False,Not Required
926,8821,77467,150,2,WWZ Telekom,3084,100-200Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,50,50,True,False,True,3,5,http://www.wwz.ch/peering,Selective,Not Required,False,Not Required
927,8823,79379,96,0,rockenstein AG,6753,5-10Gbps,Balanced,Regional,NSP,50,25,True,False,True,1,2,https://we.peer.when.and.where.it.makes.sense,Open,Not Required,False,Not Required
928,8838,8847,32,0,Stripe 21,31415,,,Europe,Cable/DSL/ISP,50,10,True,False,False,1,2,,Open,Not Required,False,Not Required
929,8839,18493,147,0,SdV,438,10-20Gbps,Heavy Outbound,Europe,Content,10,1,True,False,True,5,4,http://network.sdv.fr/policy,Selective,Not Required,False,Not Required
930,8849,970700,103,21,Melbicom,15039,1-5Tbps,Heavy Outbound,Global,Content,1500,1000,True,False,True,13,0,,Open,Not Required,False,Not Required
931,8851,1115606,72,0,Nasstar,1451,50-100Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,1000,10,True,False,True,3,7,,Open,Not Required,False,Not Required
932,8855,85098,40,0,Promo.iT SRL,22218,,Not Disclosed,,Cable/DSL/ISP,12,2,True,False,True,1,1,,Open,Not Required,False,Not Required
933,8856,95783,7,0,,,,,,,,,,,,,,,,,,
934,8859,30733,117,0,OSN Online Service Nuernberg GmbH,2443,1-5Gbps,Balanced,Europe,Content,20,1,True,False,False,3,3,,Open,Not Required,False,Not Required
935,8860,239534,70,5,Delta Cloud,9528,20-50Gbps,Mostly Outbound,Europe,Content,100,100,True,False,True,3,2,,Open,Not Required,False,Not Required
936,8866,6126756,183,18,Vivacom Bulgaria EAD,7820,200-300Gbps,Balanced,Regional,NSP,4000,300,True,False,True,8,8,,Open,Not Required,False,Not Required
937,8870,65199,15,0,Overseas Technologies,32241,,Not Disclosed,Not Disclosed,,0,0,False,False,False,0,0,,Open,Not Required,False,Not Required
938,8873,8880,1,0,Wberg Networks,14347,5-10Gbps,Mostly Inbound,Europe,Educational/Research,5,5,True,False,True,0,0,,Selective,Not Required,False,Not Required
939,8878,13521,134,0,NFON AG,16639,,Balanced,Europe,NSP,100,10,True,False,True,2,4,,Selective,Not Required,False,Not Required
940,8879,43380,108,0,DTS Systeme GmbH,1380,5-10Gbps,Balanced,Regional,NSP,20,5,True,False,True,1,3,,Open,Not Required,False,Not Required
941,8881,3660259,205,103,1&1 Versatel Deutschland,5526,5-10Tbps,Mostly Inbound,Europe,Cable/DSL/ISP,2500,500,True,False,True,9,12,http://www.1und1.net/peering-policy,Selective,Required - EU,False,Not Required
942,8888,27529422,147,1012,xTom Pty Ltd,15136,1-5Tbps,Balanced,Global,Cable/DSL/ISP,1000,1000,True,True,True,5,23,https://peering.xtom.com/,Selective,Preferred,False,Not Required
943,8890,10438,10,0,University of Warsaw,34401,1-5Gbps,Balanced,Regional,Educational/Research,10,10,True,False,True,2,0,https://apps.db.ripe.net/db-web-ui/query?searchtext=AS8890,Open,Not Required,False,Not Required
944,8893,105771,120,1,Artfiles New Media,1988,10-20Gbps,Balanced,Regional,NSP,100,50,True,False,True,3,3,,Selective,Not Required,False,Not Required
945,8896,269937,14,32,GlobalConnect AS8896,942,10-20Gbps,Balanced,Europe,NSP,100,50,True,False,True,4,0,,No,Not Required,False,Not Required
946,8899,376794,125,3,DEUTSCHE-GLASFASER,8497,1-5Tbps,Mostly Inbound,Europe,Cable/DSL/ISP,300,100,True,False,True,1,2,,Open,Not Required,False,Not Required
947,8902,51918,64,0,Internet For Business Ltd,2109,,Mostly Inbound,Regional,Cable/DSL/ISP,20,10,True,False,True,4,3,,Open,Not Required,False,Not Required
948,8903,1072000,28,3,LYNTIA NETWORKS (Main AS),5029,,Balanced,Europe,NSP,10000,1000,True,False,True,2,7,,Open,Not Required,False,Not Required
949,8911,8940,2,0,,,,,,,,,,,,,,,,,,
950,8913,4352,23,0,Mopos Communications A.S,39209,100-1000Mbps,Heavy Inbound,Europe,NSP,1,1,True,True,True,1,1,,Open,Not Required,False,Not Required
951,8918,17911,115,0,,,,,,,,,,,,,,,,,,
952,8926,1257591,177,5,Moldtelecom,2486,500-1000Gbps,Balanced,Europe,Cable/DSL/ISP,650,20,True,True,True,9,4,,Open,Not Required,False,Not Required
953,8932,1178067,154,6,UCOM AS8932,11099,1-5Tbps,Mostly Inbound,Regional,NSP,500,100,True,False,True,14,3,,Open,Preferred,False,Not Required
954,8942,13310,1,0,,,,,,,,,,,,,,,,,,
955,8943,249461,24,79,Jump Networks,2500,50-100Gbps,Balanced,Europe,NSP,187,89,True,False,True,2,2,,Selective,Not Required,False,Not Required
956,8953,1026474,31,12,Orange Romania S.A (AS8953),16198,500-1000Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,660,50,True,False,True,4,2,,Selective,Not Required,True,Private Only
957,8966,12967958,263,1064,Etisalat,994,1-5Tbps,Mostly Inbound,Global,NSP,30000,15000,True,False,True,21,10,,Open,Not Required,False,Not Required
958,8968,400168,26,5,BT Italia,8282,20-50Gbps,Balanced,Europe,NSP,300,30,True,True,True,3,1,http://www.bt.net/network-information.html,Open,Not Required,False,Not Required
959,8978,9744,16,0,Holy See,14666,1-5Tbps,Mostly Outbound,Global,Non-Profit,100,4,True,True,True,1,3,,Open,Preferred,False,Not Required
960,8985,966545,22,9,MSK-IX Services,228,,Mostly Inbound,Regional,,1000,1000,True,False,True,6,2,,Open,Not Required,False,Required
961,8987,483801,1,0,,,,,,,,,,,,,,,,,,
962,8990,89877,17,0,Antenna Hungaria ASN8990,24942,100-200Gbps,Heavy Outbound,Regional,NSP,40,5,True,False,True,1,2,,Open,Not Required,False,Not Required
963,8995,4438,29,0,LM Jogback Datakonsult,15366,100-1000Mbps,Balanced,Europe,Non-Profit,1,1,True,False,True,4,0,,Open,Not Required,False,Not Required
964,9002,193978030,194,1813,RETN,170,10-20Tbps,Balanced,Global,NSP,100000,15000,True,True,True,26,174,http://retn.net/peering-policy/,Selective,Not Required,False,Not Required
965,9008,72288,57,1,Visual Online S.A.,2131,,Mostly Inbound,Europe,Cable/DSL/ISP,60,30,True,False,True,5,4,,Selective,Not Required,False,Not Required
966,9009,27702465,366,997,M247,6238,5-10Tbps,Balanced,Global,NSP,5000,500,True,False,True,57,52,http://www.as9009.net,Selective,Required - International,False,Private Only
967,9011,41996,2,0,,,,,,,,,,,,,,,,,,
968,9022,48887,115,0,TWL-KOM GmbH,11313,5-10Gbps,Mostly Outbound,Europe,Content,50,50,True,False,True,1,1,,Selective,Not Required,False,Not Required
969,9031,78008,130,0,EDPNET Belgium,820,100-200Gbps,Mostly Inbound,Europe,NSP,200,100,True,False,True,2,4,,Selective,Preferred,False,Not Required
970,9036,37827,154,0,Neuronnexion,973,1-5Gbps,Heavy Inbound,Regional,Cable/DSL/ISP,40,20,True,False,True,8,3,https://www.as9036.net,Open,Preferred,False,Not Required
971,9038,1091901,16,5,Umniah Mobile Company,13150,20-50Gbps,Mostly Inbound,Global,NSP,380,3,True,True,True,6,0,,Selective,Not Required,False,Not Required
972,9039,10793,20,0,,,,,,,,,,,,,,,,,,
973,9044,7471358,197,1097,BSE Software GmbH / SolNet,207,20-50Gbps,Balanced,Europe,Cable/DSL/ISP,150,50,True,False,True,7,12,https://www.solnet.ch/pages/peering.php,Open,Not Required,False,Not Required
974,9049,17078526,38,91,ER-Telecom,19374,5-10Tbps,Balanced,Europe,NSP,15000,1000,True,False,True,13,18,,Selective,Not Required,False,Not Required
975,9050,4362204,206,59,Orange Romania S.A. (AS9050),11781,500-1000Gbps,Balanced,Europe,NSP,5000,250,True,False,True,5,10,,Selective,Preferred,True,Required
976,9063,511248,135,1,VSE NET GmbH,4668,50-100Gbps,Mostly Inbound,Europe,NSP,350,100,True,False,True,4,2,,Selective,Not Required,False,Private Only
977,9070,587511,18,1,Cooolbox,1539,50-100Gbps,Balanced,Regional,NSP,650,33,True,False,True,1,2,,Selective,Not Required,False,Not Required
978,9080,30421,32,0,Ipex,894,10-20Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,10,1,True,False,True,1,2,,Open,Not Required,False,Not Required
979,9083,10371,85,0,CARPENET,31944,,Not Disclosed,Not Disclosed,NSP,10,5,True,False,True,0,0,,Open,Not Required,False,Not Required
980,9085,88615,11,1,SUPERMEDIA,16590,,Balanced,Regional,Cable/DSL/ISP,30,6,True,False,True,2,3,,Open,Not Required,False,Not Required
981,9090,9738,3,0,,,,,,,,,,,,,,,,,,
982,9092,8898,47,0,Open Systems AG,998,,Mostly Inbound,Global,Enterprise,2,1,True,False,True,2,2,,Open,Not Required,False,Not Required
983,9100,114853,42,0,Aspectra,16657,,Not Disclosed,Not Disclosed,Cable/DSL/ISP,100,100,True,False,True,1,0,,Open,Not Required,False,Not Required
984,9104,17519,36,0,Clio s.p.a.,9449,1-5Gbps,Balanced,Regional,Cable/DSL/ISP,32,4,True,False,False,2,3,,Open,Not Required,False,Not Required
985,9110,96551,25,0,,,,,,,,,,,,,,,,,,
986,9116,89096,26,1,012 Smile Telecom,23188,,Mostly Inbound,Regional,Cable/DSL/ISP,3000,300,True,False,True,0,5,,Open,Not Required,True,Not Required
987,9119,917655,188,4,Softnet Europe,1019,10-20Gbps,Balanced,Europe,Cable/DSL/ISP,600,300,True,False,True,13,15,,Open,Preferred,False,Not Required
988,9120,26751,52,0,Keepit DK-CO,9834,100-200Gbps,Mostly Inbound,Europe,Content,50,10,True,False,True,3,4,,Open,Not Required,False,Private Only
989,9121,22799342,45,44,Turk Telekom,1491,,Mostly Inbound,Europe,NSP,45000,7000,True,False,True,2,7,,Selective,Preferred,True,Not Required
990,9123,4523272,154,1,JSC TimeWeb,3937,1-5Tbps,Mostly Outbound,Global,NSP,2000,500,True,False,True,11,10,https://timeweb.com/ru/partners/peering-policy/,Open,Not Required,False,Not Required
991,9125,1547726,120,6,Orion Telekom,25906,50-100Gbps,Balanced,Europe,NSP,131,3,True,False,True,2,8,,Open,Not Required,False,Not Required
992,9136,450049,175,11,WOBCOM,21602,100-200Gbps,Balanced,Regional,Cable/DSL/ISP,2000,5000,True,True,True,10,15,https://wobcom.net/,Open,Preferred,False,Not Required
993,9137,13257,47,0,Uno Communications SpA,5509,5-10Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,25,10,True,False,True,5,4,,Open,Not Required,False,Not Required
994,9141,1285002,4,41,P4 PLAY Network,13244,1-5Gbps,Mostly Inbound,Regional,Cable/DSL/ISP,0,0,True,False,True,0,0,,Restrictive,Not Required,False,Not Required
995,9145,647906,190,4,EWE TEL,453,1-5Tbps,Mostly Inbound,Regional,Cable/DSL/ISP,500,100,True,False,True,7,5,,Open,Preferred,False,Not Required
996,9146,1239916,46,0,BHTelecom,13000,300-500Gbps,Heavy Inbound,Europe,Cable/DSL/ISP,400,30,True,False,True,3,3,,Selective,Not Required,False,Not Required
997,9150,70588,140,0,Interconnect Services BV,951,10-20Gbps,Balanced,Europe,Cable/DSL/ISP,35,20,True,False,True,2,8,,Selective,Preferred,False,Not Required
998,9153,33264,99,0,Burstfire Networks Ltd,194,5-10Gbps,Mostly Outbound,Europe,NSP,5000,1000,True,True,True,3,7,,Selective,Preferred,False,Private Only
999,9158,146040,59,0,Telenor Denmark,13693,200-300Gbps,Mostly Inbound,Europe,Cable/DSL/ISP,100,50,True,False,True,1,5,,Selective,Not Required,False,Not Required
1000,9165,21706,6,0,Prosodie Iberica,8324,,Mostly Outbound,Regional,NSP,5,0,True,False,False,2,0,,Open,Not Required,False,Not Required
1001,9179,4499,2,0,FidoNet AnyCast,1320,0-20Mbps,Mostly Outbound,Global,Content,0,0,True,False,True,0,0,,Open,Not Required,False,Not Required
1002,9186,116251,16,2,OniTelecom,2510,,Balanced,Europe,NSP,250,20,True,False,True,3,4,,Selective,Not Required,False,Not Required
1003,9197,15673,2,0,becom Systemhaus,12891,,Mostly Inbound,Regional,NSP,2,1,True,False,True,0,1,,Open,Not Required,False,Not Required
1004,9198,15208104,45,644,Kazakhtelecom,2223,5-10Tbps,Mostly Inbound,Europe,NSP,2500,250,True,True,True,3,3,,Open,Required - EU,True,Required
1005,9199,139846,12,1,RENAM,25659,5-10Gbps,Not Disclosed,Europe,Educational/Research,50,10,True,False,True,1,1,,Open,Not Required,False,Not Required
1006,9201,89699,18,0,Swedish Armed Forces,10338,,Mostly Inbound,Europe,Government,40,20,True,False,True,17,0,,Selective,Not Required,False,Not Required
1007,9208,109251,8,0,WIN,7560,,Balanced,Regional,NSP,50,20,True,False,True,1,4,,Open,Not Required,False,Not Required
1008,9211,276554,117,5,n@work,1276,10-20Gbps,Balanced,Regional,NSP,200,100,True,False,True,3,4,,Open,Not Required,False,Not Required
1009,9221,151503,13,0,,,,,,,,,,,,,,,,,,
1010,9226,24702,5,1,1-Net Singapore Pte Ltd,2806,,Not Disclosed,Not Disclosed,NSP,0,0,True,False,True,1,0,,Open,Not Required,False,Not Required
1011,9231,762503,51,1,China Mobile Hong Kong,21792,,Heavy Inbound,Regional,NSP,500,10,True,False,True,5,3,,Selective,Preferred,True,Not Required
1012,9232,545421,6,2,,,,,,,,,,,,,,,,,,
1013,9241,49727,3,2,Fiji International Telecommunications,18576,5-10Gbps,Mostly Inbound,Asia Pacific,Cable/DSL/ISP,1,1,False,True,True,0,0,,Open,Not Required,False,Not Required
1014,9244,91637,11,1,DYX TECHNOLOGY PTE. LTD.,13941,,Balanced,Regional,Cable/DSL/ISP,500,50,True,False,True,3,1,,Open,Not Required,False,Not Required
1015,9246,90334,43,2,"GTA/Teleguam Holdings, LLC",1597,20-50Gbps,Mostly Inbound,Asia Pacific,Cable/DSL/ISP,300,100,True,False,True,5,5,,Open,Not Required,False,Not Required
